,txt,label,distance,intent,annotated_txt
9175,E sinto um pouco de febre a noite,13,0.2207154598502906,inform_symptoms,E sinto um pouco de [febre](SINTOMA) a noite
9176,Fui no médico quarta feira a noite,53,0.3404796333133288,inform,Fui no médico quarta feira a noite
9177,Estou tomando uns remédios.,9,0.2792319845346196,inform_medicine,Estou tomando uns remédios.
9178,Estou bem melhor,24,0.3773248281678737,inform,Estou bem melhor
9179,"Não fiz exames, pois estão dando prioridade para grupos de risco.",25,0.5090128977574175,inform,"Não fiz exames, pois estão dando prioridade para grupos de risco."
9180,Ou se a pessoa chegar lá em estado grave,47,0.6169479130036755,inform,Ou se a pessoa chegar lá em estado grave
9181,"Estou tomando loratadina, pressiona",9,0.2897582441033067,inform_medicine,"Estou tomando loratadina, pressiona"
9182,Estou tomando loratadina e predsona,9,0.277786440196431,inform_medicine,Estou tomando loratadina e predsona
9183,Dipirona se febre e dor,13,0.2577718491269225,inform_symptoms,Dipirona se [febre](SINTOMA) e [dor](SINTOMA)
9184,"14 dias e beber bastante líquido, usar máscara",16,0.52067505737179,inform,"14 dias e beber bastante líquido, usar máscara"
9185,"Estou me sentindo mau, desde ontem  Forte dor de cabeça  Dor nos olhos e no corpo Febre persistente 37.5 38.0",33,0.2358750959010568,inform_symptoms,"Estou me sentindo mau, desde ontem  Forte [dor de cabeça](SINTOMA)  Dor nos olhos e no corpo [Febre](SINTOMA) persistente 37.5 38.0"
9186,A tosse me vem mais durante a noite,40,0.2292677016364239,inform_symptoms,A [tosse](SINTOMA) me vem mais durante a noite
9187,"Tomei hoje, dipirona pela manha e agora as 17:00",9,0.394066188039426,inform_medicine,"Tomei hoje, dipirona pela manha e agora as 17:00"
9188,Parece que não  tem feito efeito,18,0.6144747071817136,inform,Parece que não  tem feito efeito
9189,"Baixa a febre mais não   para total, e a dor se cabeça persiste assim como a dor no corpo",33,0.2314341568785846,inform_symptoms,"Baixa a [febre](SINTOMA) mais não   para total, e a dor se cabeça persiste assim como a [dor](SINTOMA) no corpo"
9190,1 pela manha e outro agora as 17:00,10,0.5392939688148886,inform,1 pela manha e outro agora as 17:00
9191,Só um pouco casado,31,0.3652765618202075,inform,Só um pouco casado
9192,Tambem,57,0.3482393554409696,inform,Tambem
9193,"Teve uma hora ontem que quis me dar uma falta de ar mais forte, porem acho que foi mais de nervoso",21,0.3880448008157234,inform_symptoms,"Teve uma hora ontem que quis me dar uma [falta de ar](SINTOMA) mais forte, porem acho que foi mais de nervoso"
9194,"Pode sim, vamos aguardar",12,0.5531223226411437,inform,"Pode sim, vamos aguardar"
9195,"Temos filhos pequenos 6 anos e outra de 4 meses e minha sogra tem lupos... Estamos bastante apreensivos, a respeito desse momento",32,0.4690079860674607,inform,"Temos filhos pequenos 6 anos e outra de 4 meses e minha sogra tem lupos... Estamos bastante apreensivos, a respeito desse momento"
9196,"Uso máscara e procuro me distanciar deles, aqui em casa não twm quarto com porta, mas o que eu puder fazer por enquanto farei, mantendo a distância",6,0.4484725995817068,inform,"Uso máscara e procuro me distanciar deles, aqui em casa não twm quarto com porta, mas o que eu puder fazer por enquanto farei, mantendo a distância"
9197,"Ok. Vamos aguardar até amanhã, grato",50,0.377112381029357,greeting,"Ok. Vamos aguardar até amanhã, grato"
9198,Eu tô achando minha respiração muito forte,39,0.2076047846873008,inform_symptoms,Eu tô achando minha respiração muito forte
9199,Essa semana Eu senti,10,0.3995987725415244,inform,Essa semana Eu senti
9200,Aí eu tomei aerossol passou,7,0.4759315584521781,inform_medicine,Aí eu tomei aerossol passou
9201,Só que hoje voltou,43,0.2612635308591211,inform,Só que hoje voltou
9202,Eu comecei a tosse agora a tarde,40,0.2976908772379454,inform_symptoms,Eu comecei a [tosse](SINTOMA) agora a tarde
9203,Mais eu não tava,27,0.271273120102225,inform,Mais eu não tava
9204,Tá com 6dias que eu não consigo senti gosto da comida é nem senti cheiro,52,0.3318367017483448,inform_symptoms,Tá com 6dias que eu não consigo senti gosto da comida é nem senti cheiro
9205,Só que agora a tarde senti como tivesse febril,21,0.3262896246856293,inform_symptoms,Só que agora a tarde senti como tivesse febril
9206,Aí passou,57,0.4389810653946543,inform,Aí passou
9207,Único problema que eu tenho é de refluxo,42,0.4443111665763609,inform_symptoms,Único problema que eu tenho é de refluxo
9208,Tive já problema de gastrite,42,0.3671183678353192,inform_symptoms,Tive já problema de [gastrite](SINTOMA)
9209,Muito tempo atrás tive problema com dor na coluna,59,0.2716307360211463,inform_symptoms,Muito tempo atrás tive problema com [dor](SINTOMA) na coluna
9210,Aí eu sentia muito dor nas costas,59,0.1795379926905109,inform_symptoms,Aí eu sentia muito [dor](SINTOMA) nas costas
9211,É  sempre eu sentia como você uma falta de ar,37,0.2854905540837474,inform_symptoms,É  sempre eu sentia como você uma [falta de ar](SINTOMA)
9212,Hoje eu tô sentindo isso de novo,43,0.2962396897378024,inform_symptoms,Hoje eu tô sentindo isso de novo
9213,Senti ontem,10,0.3432629357762794,inform,Senti ontem
9214,Agora eu tô com essa falta de ar,37,0.2791856919622792,inform_symptoms,Agora eu tô com essa [falta de ar](SINTOMA)
9215,Como você  dá coluna,26,0.7068322267076033,request_inform,Como você  dá coluna
9216,Tô notado também que na frente foi quando eu respiro funf6,39,0.3793895919861233,inform_symptoms,Tô notado também que na frente foi quando eu respiro funf6
9217,Eu acho que eu vou no hospital,53,0.2619798925219805,inform,Eu acho que eu vou no hospital
9218,Sinto dificuldades para respirar,39,0.1924622813688246,inform_symptoms,Sinto dificuldades para respirar
9219,Ja estou tomando eles mesmo,9,0.4286615875171713,inform_medicine,Ja estou tomando eles mesmo
9220,Nao estou sentindo gostos em nada de comidas,19,0.3804954920195321,inform_symptoms,Nao estou sentindo gostos em nada de comidas
9221,Mau como,4,0.3940851572141239,request_inform,Mau como
9222,Obg.,57,0.3868240364623458,inform,Obg.
9223,Mais omenos,27,0.2268761751703327,inform,Mais omenos
9224,Uma fadiga,35,0.4297715668786366,inform_symptoms,Uma [fadiga](SINTOMA)
9225,Senti um pouco de bloqueio do ar pelo nariz,28,0.2702776285988535,inform_symptoms,Senti um pouco de bloqueio do ar pelo nariz
9226,Tive que respira pela boca,39,0.3365602000629627,inform_symptoms,Tive que respira pela boca
9227,Pensei que estava com febre coloquei o termômetro deu  37.1,34,0.2631800499848697,inform_symptoms,Pensei que estava com [febre](SINTOMA) coloquei o termômetro deu  37.1
9228,Acho que então não é febre,13,0.1695859955152203,inform_symptoms,Acho que então não é [febre](SINTOMA)
9229,Sou alérgica a Dipirona,54,0.4663550325532847,inform_medicine,Sou alérgica a Dipirona
9230,Tomo paracetamol,0,0.1616939423069524,inform_medicine,Tomo paracetamol
9231,Se chegar a 38 né,17,0.3361848412450205,inform,Se chegar a 38 né
9232,E isso aí tomo paracetamol,0,0.1509880607278593,inform_medicine,E isso aí tomo paracetamol
9233,Diminuição do paladar,54,0.528797161580938,inform_symptoms,Diminuição do paladar
9234,Hj me sinto febril,19,0.2997322342689752,inform_symptoms,Hj me sinto febril
9235,Segunda passada .,10,0.4633839747458776,inform,Segunda passada .
9236,Medi agora 36.8,17,0.467890868621874,inform,Medi agora 36.8
9237,Quantos dias devo ficar em casa,16,0.4192905615885064,request_inform,Quantos dias devo ficar em casa
9238,Devo?,11,0.3753093387268565,request_inform,Devo?
9239,"Há 4 dias atras sentir dores no corpo,mas hoje não estou sentindo bem sabor nem cheiro em nada",52,0.3140504106493339,inform_symptoms,"Há 4 dias atras sentir dores no corpo,mas hoje não estou sentindo bem sabor nem cheiro em nada"
9240,Garganta doendo um pouco,54,0.4456413605636635,inform_medicine,Garganta doendo um pouco
9241,Calafrios as vezes,54,0.5356303076532256,inform_medicine,Calafrios as vezes
9242,Na parte da madrugada,10,0.2847109936502361,inform,Na parte da madrugada
9243,Verifiquei,51,0.4343709859504711,inform,Verifiquei
9244,Tenho medo pq tenho uma criança de 3 anos e uma de 9 anos em casa,32,0.4253958193766955,inform,Tenho medo pq tenho uma criança de 3 anos e uma de 9 anos em casa
9245,Hoje meu marido começou sentiu dor de cabeça e de garganta,8,0.3336474835190886,inform_symptoms,Hoje meu marido começou sentiu [dor de cabeça](SINTOMA) e de [garganta](SINTOMA)
9246,Mas não posso ir na upa para saber o q é isso?,26,0.4479584149688572,request_inform,Mas não posso ir na upa para saber o q é isso?
9247,Tenho medo pelos meus filhos,55,0.3722454323819315,inform,Tenho medo pelos meus filhos
9248,Meu filho tem asma,30,0.4084916523450922,inform,Meu filho tem [asma](SINTOMA)
9249,E minha filha problemas no coração,30,0.4575129010213753,inform,E minha filha problemas no coração
9250,São crianças,30,0.5997892858546161,inform,São crianças
9251,O mais novo não,27,0.4788189953893275,inform,O mais novo não
9252,Fica tirando direto,31,0.5123002657489633,inform,Fica tirando direto
9253,Hoje ele deu alguns espirros,43,0.5298653723183631,inform_symptoms,Hoje ele deu alguns [espirros](SINTOMA)
9254,Há uma semana que sinto umas pontadas nas costas  todo dia a noite,59,0.3567644280757408,inform_symptoms,Há uma semana que sinto umas pontadas nas costas  todo dia a noite
9255,Nós dois lados,57,0.6210696388658736,inform,Nós dois lados
9256,Hj estou sentindo dor de cabeça leve,8,0.1232165204483906,inform_symptoms,Hj estou sentindo [dor de cabeça](SINTOMA) leve
9257,Cheguei mas deu 36.7,17,0.3586773819409321,inform,Cheguei mas deu 36.7
9258,Sinto não,18,0.2660409377841408,inform,Sinto não
9259,Tenho medo de estar assintomática,55,0.223727844159605,inform_symptoms,Tenho medo de estar assintomática
9260,Tomo própolis com limão em jejum e minha vitamina C,9,0.4306160756915111,inform_medicine,Tomo própolis com limão em jejum e minha vitamina C
9261,Ok entendi,4,0.2565405731747862,greeting,Ok entendi
9262,Caso sinta dor de garganta,15,0.1773713849928087,inform_symptoms,Caso sinta [dor de garganta](SINTOMA)
9263,Gostaria de saber sobre esses sintomas q estou sentindo,23,0.1313688088841381,request_inform,Gostaria de saber sobre esses sintomas q estou sentindo
9264,Desde sábado,10,0.2442707093566287,inform,Desde sábado
9265,Fará uma semana amanha,16,0.3145053114345331,inform,Fará uma semana amanha
9266,Tive febre até terça,13,0.1983049622190961,inform_symptoms,Tive [febre](SINTOMA) até terça
9267,Hj não tenho só febril,45,0.3357694614170786,inform_symptoms,Hj não tenho só febril
9268,Agora 36°,17,0.3922638615307063,inform,Agora 36°
9269,Mas antes era 38 e 39,17,0.3816875554549451,inform,Mas antes era 38 e 39
9270,Mas desde segunda não consigo sentir cheiro nem paladar de nada,52,0.2257001791099385,inform_symptoms,Mas desde segunda não consigo sentir cheiro nem paladar de nada
9271,Nem estou cansada,22,0.3029627535290179,inform_symptoms,Nem estou cansada
9272,só tive fortes dor de cabeça,8,0.16023611318381,inform_symptoms,só tive fortes [dor de cabeça](SINTOMA)
9273,O obrigado,50,0.132898083386483,greeting,O obrigado
9274,Febre controlada com Dipirona 1g,13,0.4908668076105302,inform_medicine,[Febre](SINTOMA) controlada com Dipirona 1g
9275,"Tosse, coisa e espirros controlados com Alexofedrin D.",40,0.4808063986145887,inform_symptoms,"[Tosse](SINTOMA), coisa e espirros controlados com Alexofedrin D."
9276,No sábado passado.,10,0.3109413437439446,inform,No sábado passado.
9277,"Não foi feito nenhum exame. O médico passou Dipirona 1g, se febre. Alexofedrin D, pra Corisa e espirros. Sekí xarope pra tosse. Pediu pra me manter em casa.",33,0.3891215945159999,inform_medicine,"Não foi feito nenhum exame. O médico passou Dipirona 1g, se [febre](SINTOMA). Alexofedrin D, pra Corisa e [espirros](SINTOMA). Sekí xarope pra [tosse](SINTOMA). Pediu pra me manter em casa."
9278,Todos esses sintomas consigo controlar com os medicamentos.,23,0.4805438212988138,inform,Todos esses sintomas consigo controlar com os medicamentos.
9279,Minha preocupação é ter uma pneumonia silenciosa.,39,0.4650764459805909,inform_symptoms,Minha preocupação é ter uma [pneumonia](SINTOMA) silenciosa.
9280,Sim! Estou separado das outras pessoas da casa.,1,0.4132220967849015,inform,Sim! Estou separado das outras pessoas da casa.
9281,Ok. Entendí.,4,0.3295135784053737,greeting,Ok. Entendí.
9282,Tou tomando Alexofedrin pros espirros e Corisa. É pra eu suspender?,44,0.48731143246032,request_inform,Tou tomando Alexofedrin pros [espirros](SINTOMA) e Corisa. É pra eu suspender?
9283,Voi recomendação médica.,53,0.5413990528987971,request_inform,Voi recomendação médica.
9284,"Um tanto preocupada,agente fica!!!",55,0.5341130955374251,inform_symptoms,"Um tanto preocupada,agente fica!!!"
9285,"Algumas semanas atrás senti a falta do paladar e olfato,estou bem agora.Fiquei preocupada!Só tirar dúvidas!!",52,0.4317688410592387,inform_symptoms,"Algumas semanas atrás senti a falta do paladar e olfato,estou bem agora.Fiquei preocupada!Só tirar dúvidas!!"
9286,Eles falaram que pelo protocolo não me encaixo pra exame ou covid,25,0.5636019919182709,inform,Eles falaram que pelo protocolo não me encaixo pra exame ou covid
9287,Estou bem!,24,0.3365054865450805,greeting,Estou bem!
9288,Estou tentando!!!,46,0.4371973091709007,inform,Estou tentando!!!
9289,Passai um mês cm gripe forte!parou depois de um mês!,56,0.4497285030937233,inform_symptoms,Passai um mês cm gripe forte!parou depois de um mês!
9290,Agradeço tou há seis dias ruim novamente!,16,0.4996824287690637,inform,Agradeço tou há seis dias ruim novamente!
9291,"Febre,dificuldade pra respirar tossi algumas vezes!falta de apetite.",33,0.3460163214196503,inform_symptoms,"[Febre](SINTOMA),dificuldade pra respirar tossi algumas vezes!falta de apetite."
9292,Desconheço!,18,0.5268952108385032,inform,Desconheço!
9293,Quando pucho o ar no peito dói!,36,0.3564048564001869,inform_symptoms,Quando pucho o ar no peito dói!
9294,Sentie pela manhã atarde nao,10,0.4423882850096025,inform_symptoms,Sentie pela manhã atarde nao
9295,Ñ estou com sintomas,23,0.158854245174322,inform_symptoms,Ñ estou com sintomas
9296,Primeiro sintomas que eu senti foi febre é foi domingo,23,0.2595740100897685,inform_symptoms,Primeiro sintomas que eu senti foi [febre](SINTOMA) é foi domingo
9297,Tudo de bom pra vcs,3,0.2496803773373647,greeting,Tudo de bom pra vcs
9298,Oi Luciana,57,0.402458976478628,greeting,Oi Luciana
9299,Então... Luciana,4,0.6346257649779322,inform,Então... Luciana
9300,Tudo começou Segunda feira sabe...,10,0.4871628519238145,inform,Tudo começou Segunda feira sabe...
9301,Um mal star terrível,35,0.3626536098432924,inform,Um mal star terrível
9302,Febre e falta de Ar,13,0.4156104236968982,inform_symptoms,[Febre](SINTOMA) e [falta de Ar](SINTOMA)
9303,Ai...fui ministrando com Paracetamol,0,0.2278705516152009,inform_medicine,Ai...fui ministrando com Paracetamol
9304,Senti até alívio...,19,0.4174751214546984,inform_symptoms,Senti até alívio...
9305,Mas.. tá muito sazonal,27,0.3226613943179328,inform,Mas.. tá muito sazonal
9306,Senti falta de ar agora a noite ... E logo depois um SUOR INTENSO...,37,0.4316068554757856,inform_symptoms,Senti [falta de ar](SINTOMA) agora a noite ... E logo depois um SUOR INTENSO...
9307,Onde faço teste ?,25,0.3154365635903072,request_inform,Onde faço teste ?
9308,No posto de saúde faz ?,41,0.3633983340590238,request_inform,No posto de saúde faz ?
